telemetry_id,asset_id,timestamp,temperature_c,vibration_mm_s,current_amps,voltage_v,operating_hours,runtime_hours,is_abnormal,failure_risk
1277,GENSET-001,2026-09-01T00:17:19,76.5,3.24,0.4,414.7,4272.8,0.2,0,0.14
1278,GENSET-001,2026-09-01T01:17:19,74.5,3.32,0.6,416.5,4272.8,0.0,0,0.14
1279,GENSET-001,2026-09-01T02:17:19,75.4,3.24,0.1,415.0,4273.0,0.2,0,0.14
1280,GENSET-001,2026-09-01T03:17:19,75.4,3.14,0.0,413.5,4273.2,0.2,0,0.14
1281,GENSET-001,2026-09-01T04:17:19,74.1,3.02,0.0,417.0,4273.2,0.0,0,0.14
1282,GENSET-001,2026-09-01T05:17:19,77.5,3.03,0.5,414.1,4273.2,0.0,0,0.14
1283,GENSET-001,2026-09-01T06:17:19,75.9,3.13,0.0,415.2,4274.2,1.0,0,0.14
1284,GENSET-001,2026-09-01T07:17:19,75.2,3.3,0.0,413.3,4275.2,1.0,0,0.14
1285,GENSET-001,2026-09-01T08:17:19,75.0,2.92,0.6,414.9,4276.2,1.0,0,0.14
1286,GENSET-001,2026-09-01T09:17:19,74.9,3.12,0.0,417.3,4277.2,1.0,0,0.14
1287,GENSET-001,2026-09-01T10:17:19,73.7,3.04,0.0,414.5,4278.2,1.0,0,0.14
1288,GENSET-001,2026-09-01T11:17:19,75.5,3.18,0.5,415.2,4279.2,1.0,0,0.14
1289,GENSET-001,2026-09-01T12:17:19,73.3,3.22,0.3,415.7,4280.2,1.0,0,0.14
1290,GENSET-001,2026-09-01T13:17:19,74.5,3.12,0.6,414.9,4281.2,1.0,0,0.14
1291,GENSET-001,2026-09-01T14:17:19,76.2,3.15,0.3,408.5,4282.2,1.0,0,0.14
1292,GENSET-001,2026-09-01T15:17:19,75.8,3.14,0.1,414.3,4283.2,1.0,0,0.14
1293,GENSET-001,2026-09-01T16:17:19,75.9,3.1,0.1,415.4,4284.2,1.0,0,0.14
1294,GENSET-001,2026-09-01T17:17:19,75.5,3.37,0.0,414.7,4285.2,1.0,0,0.14
1295,GENSET-001,2026-09-01T18:17:19,74.8,3.21,0.5,408.1,4286.2,1.0,0,0.14
1296,GENSET-001,2026-09-01T19:17:19,76.3,3.27,0.3,412.6,4287.2,1.0,0,0.14
1297,GENSET-001,2026-09-01T20:17:19,76.3,2.94,0.2,415.8,4288.2,1.0,0,0.14
1298,GENSET-001,2026-09-01T21:17:19,74.4,3.21,1.1,413.0,4289.2,1.0,0,0.14
1299,GENSET-001,2026-09-01T22:17:19,74.9,3.02,1.3,417.2,4290.2,1.0,0,0.14
1300,GENSET-001,2026-09-01T23:17:19,74.5,2.99,0.7,415.0,4290.4,0.2,0,0.14
1301,GENSET-001,2026-09-02T00:17:19,74.6,3.03,0.0,417.1,4290.4,0.0,0,0.14
1302,GENSET-001,2026-09-02T01:17:19,75.5,3.23,0.7,415.6,4290.6,0.2,0,0.14
1303,GENSET-001,2026-09-02T02:17:19,76.7,2.94,0.5,417.3,4290.6,0.0,0,0.14
1304,GENSET-001,2026-09-02T03:17:19,74.9,3.29,0.0,413.0,4290.6,0.0,0,0.14
1305,GENSET-001,2026-09-02T04:17:19,74.8,3.22,0.0,416.0,4290.6,0.0,0,0.14
1306,GENSET-001,2026-09-02T05:17:19,73.7,3.02,0.0,412.2,4290.6,0.0,0,0.14
1307,GENSET-001,2026-09-02T06:17:19,75.5,3.18,0.0,418.4,4291.6,1.0,0,0.14
1308,GENSET-001,2026-09-02T07:17:19,75.6,3.22,1.2,415.5,4292.6,1.0,0,0.14
1309,GENSET-001,2026-09-02T08:17:19,74.7,3.19,0.0,415.1,4293.6,1.0,0,0.14
1310,GENSET-001,2026-09-02T09:17:19,73.1,2.98,0.0,415.1,4294.6,1.0,0,0.14
1311,GENSET-001,2026-09-02T10:17:19,76.6,3.13,0.3,416.2,4295.6,1.0,0,0.14
1312,GENSET-001,2026-09-02T11:17:19,76.1,3.22,0.0,413.1,4296.6,1.0,0,0.14
1313,GENSET-001,2026-09-02T12:17:19,74.3,3.05,0.1,412.8,4297.6,1.0,0,0.14
1314,GENSET-001,2026-09-02T13:17:19,74.6,3.08,0.7,414.8,4298.6,1.0,0,0.14
1315,GENSET-001,2026-09-02T14:17:19,74.6,3.17,0.0,416.8,4299.6,1.0,0,0.14
1316,GENSET-001,2026-09-02T15:17:19,75.5,3.06,0.4,413.6,4300.6,1.0,0,0.14
1317,GENSET-001,2026-09-02T16:17:19,73.9,3.04,0.2,416.1,4301.6,1.0,0,0.14
1318,GENSET-001,2026-09-02T17:17:19,74.2,3.26,0.0,414.7,4302.6,1.0,0,0.14
1319,GENSET-001,2026-09-02T18:17:19,75.1,3.12,0.0,421.1,4303.6,1.0,0,0.14
1320,GENSET-001,2026-09-02T19:17:19,75.2,3.39,0.0,412.8,4304.6,1.0,0,0.14
1321,GENSET-001,2026-09-02T20:17:19,77.4,3.31,0.0,417.5,4305.6,1.0,0,0.14
1322,GENSET-001,2026-09-02T21:17:19,76.6,3.39,0.0,416.6,4306.6,1.0,0,0.14
1323,GENSET-001,2026-09-02T22:17:19,74.4,3.49,0.7,410.8,4307.6,1.0,0,0.14
1324,GENSET-001,2026-09-02T23:17:19,75.5,2.87,0.0,409.9,4307.8,0.2,0,0.14
1325,GENSET-001,2026-09-03T00:17:19,76.1,3.17,0.5,413.0,4307.8,0.0,0,0.14
1326,GENSET-001,2026-09-03T01:17:19,74.0,3.29,0.6,409.9,4307.8,0.0,0,0.14
1327,GENSET-001,2026-09-03T02:17:19,76.2,3.14,0.0,416.1,4307.8,0.0,0,0.14
1328,GENSET-001,2026-09-03T03:17:19,75.9,3.28,0.2,412.5,4307.8,0.0,0,0.14
1329,GENSET-001,2026-09-03T04:17:19,75.8,3.18,0.5,416.5,4307.8,0.0,0,0.14
1330,GENSET-001,2026-09-03T05:17:19,73.9,3.11,0.3,413.9,4308.0,0.2,0,0.14
1331,GENSET-001,2026-09-03T06:17:19,74.6,3.21,0.4,417.8,4309.0,1.0,0,0.14
1332,GENSET-001,2026-09-03T07:17:19,75.3,3.15,0.0,412.7,4310.0,1.0,0,0.14
1333,GENSET-001,2026-09-03T08:17:19,74.4,3.04,0.6,419.2,4311.0,1.0,0,0.14
1334,GENSET-001,2026-09-03T09:17:19,77.9,3.15,0.0,415.2,4312.0,1.0,0,0.14
1335,GENSET-001,2026-09-03T10:17:19,74.2,3.25,0.0,415.4,4313.0,1.0,0,0.14
1336,GENSET-001,2026-09-03T11:17:19,74.7,3.24,0.0,414.8,4314.0,1.0,0,0.14
1337,GENSET-001,2026-09-03T12:17:19,74.0,3.32,1.1,414.5,4315.0,1.0,0,0.14
1338,GENSET-001,2026-09-03T13:17:19,75.4,3.15,1.3,417.1,4316.0,1.0,0,0.14
1339,GENSET-001,2026-09-03T14:17:19,75.4,2.83,0.0,409.7,4317.0,1.0,0,0.14
1340,GENSET-001,2026-09-03T15:17:19,76.3,3.51,0.8,414.0,4318.0,1.0,0,0.14
1341,GENSET-001,2026-09-03T16:17:19,75.7,3.3,1.2,410.2,4319.0,1.0,0,0.14
1342,GENSET-001,2026-09-03T17:17:19,75.6,3.19,0.0,415.6,4320.0,1.0,0,0.14
1343,GENSET-001,2026-09-03T18:17:19,75.2,3.04,0.0,414.9,4321.0,1.0,0,0.14
1344,GENSET-001,2026-09-03T19:17:19,75.1,3.13,0.1,418.9,4322.0,1.0,0,0.14
1345,HVAC-AHU-003,2026-08-27T20:17:19,29.1,2.28,27.8,413.0,8901.0,1.0,0,0.54
1346,HVAC-AHU-003,2026-08-27T21:17:19,30.9,2.43,28.0,410.6,8902.0,1.0,0,0.54
1347,HVAC-AHU-003,2026-08-27T22:17:19,28.7,2.39,27.3,412.7,8903.0,1.0,0,0.54
1348,HVAC-AHU-003,2026-08-27T23:17:19,30.1,2.06,0.2,410.6,8903.0,0.0,0,0.54
1349,HVAC-AHU-003,2026-08-28T00:17:19,27.8,2.41,0.4,412.1,8903.0,0.0,0,0.54
1350,HVAC-AHU-003,2026-08-28T01:17:19,30.2,2.19,0.3,408.5,8903.0,0.0,0,0.54
1351,HVAC-AHU-003,2026-08-28T02:17:19,29.2,2.44,4.3,412.9,8903.2,0.2,0,0.54
1352,HVAC-AHU-003,2026-08-28T03:17:19,29.0,2.73,5.6,413.1,8903.4,0.2,0,0.54
1353,HVAC-AHU-003,2026-08-28T04:17:19,28.7,2.21,6.5,412.6,8903.6,0.2,0,0.54
1354,HVAC-AHU-003,2026-08-28T05:17:19,27.5,2.51,4.8,409.2,8903.8,0.2,0,0.54
1355,HVAC-AHU-003,2026-08-28T06:17:19,27.3,2.42,26.2,414.9,8904.8,1.0,0,0.54
1356,HVAC-AHU-003,2026-08-28T07:17:19,30.1,2.28,27.5,408.4,8905.8,1.0,0,0.54
1357,HVAC-AHU-003,2026-08-28T08:17:19,28.9,2.57,26.7,412.9,8906.8,1.0,0,0.54
1358,HVAC-AHU-003,2026-08-28T09:17:19,28.6,2.61,27.0,412.9,8907.8,1.0,0,0.54
1359,HVAC-AHU-003,2026-08-28T10:17:19,26.8,2.41,26.9,411.5,8908.8,1.0,0,0.54
1360,HVAC-AHU-003,2026-08-28T11:17:19,28.0,2.32,27.3,414.4,8909.8,1.0,0,0.54
1361,HVAC-AHU-003,2026-08-28T12:17:19,28.5,2.4,27.4,414.3,8910.8,1.0,0,0.54
1362,HVAC-AHU-003,2026-08-28T13:17:19,30.2,2.22,26.2,412.2,8911.8,1.0,0,0.54
1363,HVAC-AHU-003,2026-08-28T14:17:19,29.8,2.56,27.7,413.3,8912.8,1.0,0,0.54
1364,HVAC-AHU-003,2026-08-28T15:17:19,29.5,2.81,27.2,412.7,8913.8,1.0,0,0.54
1365,HVAC-AHU-003,2026-08-28T16:17:19,29.6,2.39,27.3,410.3,8914.8,1.0,0,0.54
1366,HVAC-AHU-003,2026-08-28T17:17:19,28.0,2.44,27.4,411.2,8915.8,1.0,0,0.54
1367,HVAC-AHU-003,2026-08-28T18:17:19,27.4,2.48,26.9,414.2,8916.8,1.0,0,0.54
1368,HVAC-AHU-003,2026-08-28T19:17:19,28.3,2.37,27.4,413.5,8917.8,1.0,0,0.54
1369,HVAC-AHU-003,2026-08-28T20:17:19,28.8,2.28,26.9,410.5,8918.8,1.0,0,0.54
1370,HVAC-AHU-003,2026-08-28T21:17:19,28.4,2.28,27.6,407.6,8919.8,1.0,0,0.54
1371,HVAC-AHU-003,2026-08-28T22:17:19,28.7,2.28,27.6,410.7,8920.8,1.0,0,0.54
1372,HVAC-AHU-003,2026-08-28T23:17:19,29.7,2.55,0.0,410.6,8920.8,0.0,0,0.54
1373,HVAC-AHU-003,2026-08-29T00:17:19,28.1,2.71,0.2,412.5,8920.8,0.0,0,0.54
1374,HVAC-AHU-003,2026-08-29T01:17:19,28.0,2.3,0.0,412.3,8920.8,0.0,0,0.54
1375,HVAC-AHU-003,2026-08-29T02:17:19,28.1,2.45,0.0,414.4,8920.8,0.0,0,0.54
1376,HVAC-AHU-003,2026-08-29T03:17:19,27.5,2.35,0.0,414.7,8920.8,0.0,0,0.54
1377,HVAC-AHU-003,2026-08-29T04:17:19,29.1,2.32,0.0,412.2,8920.8,0.0,0,0.54
1378,HVAC-AHU-003,2026-08-29T05:17:19,29.1,2.35,4.3,416.1,8921.0,0.2,0,0.54
1379,HVAC-AHU-003,2026-08-29T06:17:19,29.5,2.45,27.4,411.5,8922.0,1.0,0,0.54
1380,HVAC-AHU-003,2026-08-29T07:17:19,30.2,2.55,28.1,412.9,8923.0,1.0,0,0.54
1381,HVAC-AHU-003,2026-08-29T08:17:19,29.8,2.14,27.4,413.7,8924.0,1.0,0,0.54
1382,HVAC-AHU-003,2026-08-29T09:17:19,28.9,2.46,26.8,415.2,8925.0,1.0,0,0.54
1383,HVAC-AHU-003,2026-08-29T10:17:19,28.0,2.41,27.5,414.4,8926.0,1.0,0,0.54
1384,HVAC-AHU-003,2026-08-29T11:17:19,28.2,2.51,27.1,415.4,8927.0,1.0,0,0.54
1385,HVAC-AHU-003,2026-08-29T12:17:19,28.9,2.59,27.5,412.4,8928.0,1.0,0,0.54
1386,HVAC-AHU-003,2026-08-29T13:17:19,27.7,2.48,26.5,411.9,8929.0,1.0,0,0.54
1387,HVAC-AHU-003,2026-08-29T14:17:19,30.2,2.33,26.6,418.7,8930.0,1.0,0,0.54
1388,HVAC-AHU-003,2026-08-29T15:17:19,29.8,2.34,27.7,410.3,8931.0,1.0,0,0.54
1389,HVAC-AHU-003,2026-08-29T16:17:19,29.8,2.23,26.5,411.1,8932.0,1.0,0,0.54
1390,HVAC-AHU-003,2026-08-29T17:17:19,28.2,2.47,26.6,413.6,8933.0,1.0,0,0.54
1391,HVAC-AHU-003,2026-08-29T18:17:19,29.8,2.37,27.4,413.3,8934.0,1.0,0,0.54
1392,HVAC-AHU-003,2026-08-29T19:17:19,28.5,2.39,27.5,409.2,8935.0,1.0,0,0.54
1393,HVAC-AHU-003,2026-08-29T20:17:19,30.4,2.16,27.0,415.5,8936.0,1.0,0,0.54
1394,HVAC-AHU-003,2026-08-29T21:17:19,29.2,2.51,27.4,409.3,8937.0,1.0,0,0.54
1395,HVAC-AHU-003,2026-08-29T22:17:19,29.7,2.56,27.0,413.9,8938.0,1.0,0,0.54
1396,HVAC-AHU-003,2026-08-29T23:17:19,27.7,2.5,0.6,408.5,8938.0,0.0,0,0.54
1397,HVAC-AHU-003,2026-08-30T00:17:19,30.4,2.43,6.3,410.8,8938.2,0.2,0,0.54
1398,HVAC-AHU-003,2026-08-30T01:17:19,30.5,2.52,0.0,409.5,8938.2,0.0,0,0.54
1399,HVAC-AHU-003,2026-08-30T02:17:19,29.2,2.34,0.5,412.1,8938.2,0.0,0,0.54
1400,HVAC-AHU-003,2026-08-30T03:17:19,29.2,2.16,5.0,410.4,8938.4,0.2,0,0.54
1401,HVAC-AHU-003,2026-08-30T04:17:19,28.8,2.28,0.4,408.8,8938.4,0.0,0,0.54
1402,HVAC-AHU-003,2026-08-30T05:17:19,29.0,2.46,0.0,414.6,8938.4,0.0,0,0.54
1403,HVAC-AHU-003,2026-08-30T06:17:19,29.3,2.23,27.7,412.7,8939.4,1.0,0,0.54
1404,HVAC-AHU-003,2026-08-30T07:17:19,28.5,2.66,26.9,414.4,8940.4,1.0,0,0.54
1405,HVAC-AHU-003,2026-08-30T08:17:19,29.6,2.49,27.3,416.5,8941.4,1.0,0,0.54
1406,HVAC-AHU-003,2026-08-30T09:17:19,30.2,2.36,26.8,412.6,8942.4,1.0,0,0.54
1407,HVAC-AHU-003,2026-08-30T10:17:19,29.2,2.39,27.6,410.9,8943.4,1.0,0,0.54
1408,HVAC-AHU-003,2026-08-30T11:17:19,29.2,2.41,27.2,413.3,8944.4,1.0,0,0.54
1409,HVAC-AHU-003,2026-08-30T12:17:19,27.6,2.28,27.2,414.5,8945.4,1.0,0,0.54
1410,HVAC-AHU-003,2026-08-30T13:17:19,26.9,2.25,26.4,411.1,8946.4,1.0,0,0.54
1411,HVAC-AHU-003,2026-08-30T14:17:19,36.9,4.94,35.0,412.2,8947.4,1.0,1,0.79
1412,HVAC-AHU-003,2026-08-30T15:17:19,36.1,4.81,35.2,414.7,8948.4,1.0,1,0.79
1413,HVAC-AHU-003,2026-08-30T16:17:19,28.2,2.63,27.4,412.4,8949.4,1.0,0,0.54
1414,HVAC-AHU-003,2026-08-30T17:17:19,27.5,2.46,26.7,413.1,8950.4,1.0,0,0.54
1415,HVAC-AHU-003,2026-08-30T18:17:19,28.0,2.52,26.7,413.9,8951.4,1.0,0,0.54
1416,HVAC-AHU-003,2026-08-30T19:17:19,28.4,2.6,27.6,414.6,8952.4,1.0,0,0.54
1417,HVAC-AHU-003,2026-08-30T20:17:19,29.8,2.34,28.0,416.1,8953.4,1.0,0,0.54
1418,HVAC-AHU-003,2026-08-30T21:17:19,29.3,2.68,27.2,411.6,8954.4,1.0,0,0.54
1419,HVAC-AHU-003,2026-08-30T22:17:19,28.6,2.44,27.3,413.6,8955.4,1.0,0,0.54
1420,HVAC-AHU-003,2026-08-30T23:17:19,29.1,2.54,5.9,410.1,8955.6,0.2,0,0.54
1421,HVAC-AHU-003,2026-08-31T00:17:19,27.0,2.48,0.0,412.1,8955.6,0.0,0,0.54
1422,HVAC-AHU-003,2026-08-31T01:17:19,30.3,2.25,0.0,413.2,8955.6,0.0,0,0.54
1423,HVAC-AHU-003,2026-08-31T02:17:19,29.6,2.25,0.0,412.4,8955.6,0.0,0,0.54
1424,HVAC-AHU-003,2026-08-31T03:17:19,28.4,2.37,0.0,414.1,8955.6,0.0,0,0.54
1425,HVAC-AHU-003,2026-08-31T04:17:19,28.3,2.63,0.4,414.0,8955.6,0.0,0,0.54
1426,HVAC-AHU-003,2026-08-31T05:17:19,30.9,2.62,5.6,414.3,8955.8,0.2,0,0.54
1427,HVAC-AHU-003,2026-08-31T06:17:19,28.4,2.14,27.1,410.7,8956.8,1.0,0,0.54
1428,HVAC-AHU-003,2026-08-31T07:17:19,29.7,2.43,27.2,415.4,8957.8,1.0,0,0.54
1429,HVAC-AHU-003,2026-08-31T08:17:19,28.3,2.5,27.3,414.3,8958.8,1.0,0,0.54
1430,HVAC-AHU-003,2026-08-31T09:17:19,29.3,2.28,27.4,413.7,8959.8,1.0,0,0.54
1431,HVAC-AHU-003,2026-08-31T10:17:19,30.5,2.4,26.8,410.8,8960.8,1.0,0,0.54
1432,HVAC-AHU-003,2026-08-31T11:17:19,31.1,2.24,26.7,414.7,8961.8,1.0,0,0.54
1433,HVAC-AHU-003,2026-08-31T12:17:19,28.6,2.44,26.4,409.0,8962.8,1.0,0,0.54
1434,HVAC-AHU-003,2026-08-31T13:17:19,29.7,2.36,27.0,413.0,8963.8,1.0,0,0.54
1435,HVAC-AHU-003,2026-08-31T14:17:19,29.5,2.66,27.2,413.3,8964.8,1.0,0,0.54
1436,HVAC-AHU-003,2026-08-31T15:17:19,30.1,2.29,27.5,419.5,8965.8,1.0,0,0.54
1437,HVAC-AHU-003,2026-08-31T16:17:19,28.8,2.27,28.3,411.4,8966.8,1.0,0,0.54
1438,HVAC-AHU-003,2026-08-31T17:17:19,28.7,2.57,26.7,414.4,8967.8,1.0,0,0.54
1439,HVAC-AHU-003,2026-08-31T18:17:19,28.5,2.58,27.6,413.3,8968.8,1.0,0,0.54
1440,HVAC-AHU-003,2026-08-31T19:17:19,28.4,2.34,27.0,408.4,8969.8,1.0,0,0.54
1441,HVAC-AHU-003,2026-08-31T20:17:19,29.3,2.18,26.3,415.5,8970.8,1.0,0,0.54
1442,HVAC-AHU-003,2026-08-31T21:17:19,29.1,2.38,27.0,415.4,8971.8,1.0,0,0.54
1443,HVAC-AHU-003,2026-08-31T22:17:19,29.5,2.51,27.6,419.3,8972.8,1.0,0,0.54
1444,HVAC-AHU-003,2026-08-31T23:17:19,28.4,2.42,0.0,405.2,8972.8,0.0,0,0.54
1445,HVAC-AHU-003,2026-09-01T00:17:19,27.7,2.64,0.0,415.4,8972.8,0.0,0,0.54
1446,HVAC-AHU-003,2026-09-01T01:17:19,31.1,2.51,1.0,410.3,8972.8,0.0,0,0.54
1447,HVAC-AHU-003,2026-09-01T02:17:19,28.9,2.34,5.0,411.8,8973.0,0.2,0,0.54
1448,HVAC-AHU-003,2026-09-01T03:17:19,29.0,2.44,6.2,418.5,8973.2,0.2,0,0.54
1449,HVAC-AHU-003,2026-09-01T04:17:19,28.8,2.56,6.1,411.2,8973.4,0.2,0,0.54
1450,HVAC-AHU-003,2026-09-01T05:17:19,28.4,2.34,0.0,413.4,8973.4,0.0,0,0.54
1451,HVAC-AHU-003,2026-09-01T06:17:19,29.6,2.55,27.3,414.5,8974.4,1.0,0,0.54
1452,HVAC-AHU-003,2026-09-01T07:17:19,29.3,2.44,27.3,411.5,8975.4,1.0,0,0.54
1453,HVAC-AHU-003,2026-09-01T08:17:19,29.0,2.45,27.3,410.6,8976.4,1.0,0,0.54
1454,HVAC-AHU-003,2026-09-01T09:17:19,27.9,2.81,27.3,414.2,8977.4,1.0,0,0.54
1455,HVAC-AHU-003,2026-09-01T10:17:19,28.6,2.47,27.9,412.6,8978.4,1.0,0,0.54
1456,HVAC-AHU-003,2026-09-01T11:17:19,27.0,2.29,27.1,412.7,8979.4,1.0,0,0.54
1457,HVAC-AHU-003,2026-09-01T12:17:19,28.2,2.23,27.3,411.4,8980.4,1.0,0,0.54
1458,HVAC-AHU-003,2026-09-01T13:17:19,27.7,2.37,27.6,421.8,8981.4,1.0,0,0.54
1459,HVAC-AHU-003,2026-09-01T14:17:19,27.8,2.43,27.1,412.3,8982.4,1.0,0,0.54
1460,HVAC-AHU-003,2026-09-01T15:17:19,28.0,2.42,26.1,417.1,8983.4,1.0,0,0.54
1461,HVAC-AHU-003,2026-09-01T16:17:19,28.4,2.6,26.5,414.5,8984.4,1.0,0,0.54
1462,HVAC-AHU-003,2026-09-01T17:17:19,38.3,4.88,34.8,415.4,8985.4,1.0,1,0.79
1463,HVAC-AHU-003,2026-09-01T18:17:19,28.5,2.3,27.1,409.9,8986.4,1.0,0,0.54
1464,HVAC-AHU-003,2026-09-01T19:17:19,29.6,2.66,26.6,414.3,8987.4,1.0,0,0.54
1465,HVAC-AHU-003,2026-09-01T20:17:19,28.0,2.56,27.4,411.5,8988.4,1.0,0,0.54
1466,HVAC-AHU-003,2026-09-01T21:17:19,29.6,2.55,27.4,410.2,8989.4,1.0,0,0.54
1467,HVAC-AHU-003,2026-09-01T22:17:19,28.3,2.69,26.7,414.5,8990.4,1.0,0,0.54
1468,HVAC-AHU-003,2026-09-01T23:17:19,28.6,2.43,0.0,410.3,8990.4,0.0,0,0.54
1469,HVAC-AHU-003,2026-09-02T00:17:19,29.0,2.64,6.4,408.0,8990.6,0.2,0,0.54
1470,HVAC-AHU-003,2026-09-02T01:17:19,27.5,2.71,0.0,416.8,8990.6,0.0,0,0.54
1471,HVAC-AHU-003,2026-09-02T02:17:19,30.9,2.39,0.0,414.7,8990.6,0.0,0,0.54
1472,HVAC-AHU-003,2026-09-02T03:17:19,28.9,2.19,1.1,411.3,8990.6,0.0,0,0.54
1473,HVAC-AHU-003,2026-09-02T04:17:19,30.2,2.39,1.0,412.4,8990.6,0.0,0,0.54
1474,HVAC-AHU-003,2026-09-02T05:17:19,29.3,2.22,0.4,411.6,8990.6,0.0,0,0.54
1475,HVAC-AHU-003,2026-09-02T06:17:19,27.5,2.53,27.0,413.4,8991.6,1.0,0,0.54
1476,HVAC-AHU-003,2026-09-02T07:17:19,28.6,2.71,27.5,412.6,8992.6,1.0,0,0.54
1477,HVAC-AHU-003,2026-09-02T08:17:19,29.8,2.29,26.9,412.5,8993.6,1.0,0,0.54
1478,HVAC-AHU-003,2026-09-02T09:17:19,29.3,2.58,26.4,410.6,8994.6,1.0,0,0.54
1479,HVAC-AHU-003,2026-09-02T10:17:19,29.1,2.33,27.9,412.2,8995.6,1.0,0,0.54
1480,HVAC-AHU-003,2026-09-02T11:17:19,28.0,2.27,27.3,411.9,8996.6,1.0,0,0.54
1481,HVAC-AHU-003,2026-09-02T12:17:19,30.2,2.71,27.7,413.3,8997.6,1.0,0,0.54
1482,HVAC-AHU-003,2026-09-02T13:17:19,29.0,2.33,27.5,413.0,8998.6,1.0,0,0.54
1483,HVAC-AHU-003,2026-09-02T14:17:19,28.4,2.5,27.5,412.1,8999.6,1.0,0,0.54
1484,HVAC-AHU-003,2026-09-02T15:17:19,27.9,2.25,27.0,411.0,9000.6,1.0,0,0.55
1485,HVAC-AHU-003,2026-09-02T16:17:19,36.5,4.9,34.4,413.0,9001.6,1.0,1,0.8
1486,HVAC-AHU-003,2026-09-02T17:17:19,28.0,2.34,27.6,417.3,9002.6,1.0,0,0.55
1487,HVAC-AHU-003,2026-09-02T18:17:19,28.8,2.45,27.4,411.4,9003.6,1.0,0,0.55
1488,HVAC-AHU-003,2026-09-02T19:17:19,27.5,2.48,26.7,414.8,9004.6,1.0,0,0.55
1489,HVAC-AHU-003,2026-09-02T20:17:19,29.0,2.43,27.7,414.9,9005.6,1.0,0,0.55
1490,HVAC-AHU-003,2026-09-02T21:17:19,28.9,2.06,26.9,414.5,9006.6,1.0,0,0.55
1491,HVAC-AHU-003,2026-09-02T22:17:19,29.3,2.67,28.1,411.1,9007.6,1.0,0,0.55
1492,HVAC-AHU-003,2026-09-02T23:17:19,29.3,2.72,0.5,411.4,9007.6,0.0,0,0.55
1493,HVAC-AHU-003,2026-09-03T00:17:19,28.6,2.6,0.0,413.4,9007.6,0.0,0,0.55
1494,HVAC-AHU-003,2026-09-03T01:17:19,30.1,2.29,0.0,413.3,9007.6,0.0,0,0.55
1495,HVAC-AHU-003,2026-09-03T02:17:19,30.5,2.26,6.1,414.0,9007.8,0.2,0,0.55
1496,HVAC-AHU-003,2026-09-03T03:17:19,26.9,2.39,0.0,411.8,9007.8,0.0,0,0.55
1497,HVAC-AHU-003,2026-09-03T04:17:19,28.5,2.35,5.5,414.1,9008.0,0.2,0,0.55
1498,HVAC-AHU-003,2026-09-03T05:17:19,35.9,5.07,0.0,411.4,9008.0,0.0,1,0.8
1499,HVAC-AHU-003,2026-09-03T06:17:19,28.4,2.4,27.1,410.6,9009.0,1.0,0,0.55
1500,HVAC-AHU-003,2026-09-03T07:17:19,28.2,2.52,27.1,412.3,9010.0,1.0,0,0.55
1501,HVAC-AHU-003,2026-09-03T08:17:19,29.0,2.49,26.7,413.4,9011.0,1.0,0,0.55
1502,HVAC-AHU-003,2026-09-03T09:17:19,26.8,2.37,27.4,418.0,9012.0,1.0,0,0.55
1503,HVAC-AHU-003,2026-09-03T10:17:19,30.5,2.47,27.7,414.3,9013.0,1.0,0,0.55
1504,HVAC-AHU-003,2026-09-03T11:17:19,29.9,2.01,26.3,413.8,9014.0,1.0,0,0.55
1505,HVAC-AHU-003,2026-09-03T12:17:19,28.7,2.06,27.6,413.0,9015.0,1.0,0,0.55
1506,HVAC-AHU-003,2026-09-03T13:17:19,26.9,2.41,27.2,410.2,9016.0,1.0,0,0.55
1507,HVAC-AHU-003,2026-09-03T14:17:19,29.5,2.43,26.9,411.5,9017.0,1.0,0,0.55
1508,HVAC-AHU-003,2026-09-03T15:17:19,29.7,2.09,27.4,417.7,9018.0,1.0,0,0.55
1509,HVAC-AHU-003,2026-09-03T16:17:19,28.5,2.3,27.4,416.1,9019.0,1.0,0,0.55
1510,HVAC-AHU-003,2026-09-03T17:17:19,30.2,2.52,27.6,413.3,9020.0,1.0,0,0.55
1511,HVAC-AHU-003,2026-09-03T18:17:19,27.7,2.39,27.4,414.7,9021.0,1.0,0,0.55
1512,HVAC-AHU-003,2026-09-03T19:17:19,28.2,2.46,26.8,412.9,9022.0,1.0,0,0.55
1513,PUMP-003,2026-08-27T20:17:19,36.9,1.85,44.9,411.8,10201.0,1.0,0,0.34
1514,PUMP-003,2026-08-27T21:17:19,37.5,1.31,44.7,413.0,10202.0,1.0,0,0.34
1515,PUMP-003,2026-08-27T22:17:19,37.0,1.56,44.7,417.5,10203.0,1.0,0,0.34
1516,PUMP-003,2026-08-27T23:17:19,38.0,1.78,0.0,415.0,10203.0,0.0,0,0.34
1517,PUMP-003,2026-08-28T00:17:19,36.2,1.47,9.0,419.0,10203.2,0.2,0,0.34
1518,PUMP-003,2026-08-28T01:17:19,37.5,1.77,0.0,409.9,10203.2,0.0,0,0.34
1519,PUMP-003,2026-08-28T02:17:19,37.7,1.85,9.5,418.9,10203.4,0.2,0,0.34
1520,PUMP-003,2026-08-28T03:17:19,37.4,1.84,8.9,415.4,10203.6,0.2,0,0.34
1521,PUMP-003,2026-08-28T04:17:19,37.2,1.72,0.1,415.7,10203.6,0.0,0,0.34
