energy_id,facility_id,timestamp,electricity_usage,water_usage,hvac_usage,lighting_usage,equipment_usage,other_usage,outdoor_temp_c,occupancy_pct,is_anomaly,anomaly_score
917,2,2026-08-11T04:00:00,40.26,10.02,20.09,11.05,8.25,4.47,30.5,26.7,0,0.0
918,2,2026-08-11T05:00:00,43.66,8.52,21.74,12.66,7.17,4.21,30.7,22.0,0,0.0
919,2,2026-08-11T06:00:00,42.52,10.74,21.16,14.86,8.83,3.87,31.5,16.8,0,0.0
920,2,2026-08-11T07:00:00,162.51,33.75,83.91,47.53,29.66,13.05,34.1,80.1,0,0.0
921,2,2026-08-11T08:00:00,164.64,33.95,87.94,41.43,30.63,16.49,34.0,82.7,0,0.0
922,2,2026-08-11T09:00:00,183.38,33.01,91.4,47.86,31.65,15.05,33.5,78.8,0,0.0
923,2,2026-08-11T10:00:00,200.93,42.05,127.29,56.49,39.57,19.61,33.4,100.0,0,0.0
924,2,2026-08-11T11:00:00,232.5,39.47,112.49,52.98,35.82,20.45,33.6,100.0,0,0.0
925,2,2026-08-11T12:00:00,235.92,46.93,119.89,58.1,37.53,18.37,33.1,90.3,0,0.0
926,2,2026-08-11T13:00:00,215.34,40.14,114.51,56.29,38.72,22.46,33.2,100.0,0,0.0
927,2,2026-08-11T14:00:00,249.55,39.54,121.54,62.94,40.88,19.24,33.2,92.9,0,0.0
928,2,2026-08-11T15:00:00,226.71,43.64,107.45,61.03,40.54,19.01,31.7,91.8,0,0.0
929,2,2026-08-11T16:00:00,185.38,45.38,92.0,55.79,34.67,18.87,32.0,100.0,0,0.0
930,2,2026-08-11T17:00:00,185.17,40.36,97.51,57.37,41.78,17.19,30.5,100.0,0,0.0
931,2,2026-08-11T18:00:00,132.28,29.63,63.72,41.43,24.32,14.21,29.6,63.2,0,0.0
932,2,2026-08-11T19:00:00,117.55,33.02,65.17,39.26,24.78,13.83,28.9,59.1,0,0.0
933,2,2026-08-11T20:00:00,146.93,34.5,65.42,39.68,24.93,13.05,29.2,64.3,0,0.0
934,2,2026-08-11T21:00:00,42.31,8.01,22.11,13.28,7.62,3.84,29.3,19.5,0,0.0
935,2,2026-08-11T22:00:00,44.2,8.86,21.81,12.45,7.42,4.47,28.4,19.7,0,0.0
936,2,2026-08-11T23:00:00,37.65,9.14,21.5,12.13,7.63,4.49,30.4,16.4,0,0.0
937,2,2026-08-12T00:00:00,42.76,9.26,20.96,13.09,8.71,4.41,28.2,31.6,0,0.0
938,2,2026-08-12T01:00:00,48.52,9.8,21.65,10.82,7.82,4.0,27.5,20.3,0,0.0
939,2,2026-08-12T02:00:00,41.42,8.85,23.41,11.32,6.65,4.62,28.0,15.8,0,0.0
940,2,2026-08-12T03:00:00,83.53,9.42,19.54,12.61,8.46,3.94,29.4,15.0,1,0.0
941,2,2026-08-12T04:00:00,44.07,9.03,21.56,12.82,7.63,3.87,29.6,17.0,0,0.0
942,2,2026-08-12T05:00:00,45.81,9.49,22.84,14.05,8.53,4.1,30.2,17.5,0,0.0
943,2,2026-08-12T06:00:00,46.99,9.19,22.99,11.92,8.07,3.58,31.0,25.1,0,0.0
944,2,2026-08-12T07:00:00,149.76,34.12,72.42,44.07,27.77,12.09,32.6,67.2,0,0.0
945,2,2026-08-12T08:00:00,153.59,31.35,94.34,43.53,34.1,14.56,32.7,76.6,0,0.0
946,2,2026-08-12T09:00:00,177.83,40.32,83.15,49.6,32.33,14.08,33.4,91.5,0,0.0
947,2,2026-08-12T10:00:00,191.21,44.72,99.27,59.6,38.02,17.85,33.5,94.7,0,0.0
948,2,2026-08-12T11:00:00,175.78,47.83,116.53,67.63,39.52,19.87,33.9,87.8,0,0.0
949,2,2026-08-12T12:00:00,208.84,44.56,102.44,55.28,38.21,23.5,33.1,98.6,0,0.0
950,2,2026-08-12T13:00:00,201.4,44.36,119.54,59.72,35.83,18.26,34.1,92.3,0,0.0
951,2,2026-08-12T14:00:00,225.37,45.51,105.94,55.75,37.7,18.06,32.4,99.2,0,0.0
952,2,2026-08-12T15:00:00,213.72,46.51,123.18,61.41,38.81,19.59,32.1,93.7,0,0.0
953,2,2026-08-12T16:00:00,246.34,43.12,108.89,60.9,41.84,19.88,32.3,91.6,0,0.0
954,2,2026-08-12T17:00:00,193.19,40.85,96.3,58.08,36.78,16.63,30.7,100.0,0,0.0
955,2,2026-08-12T18:00:00,156.78,28.0,60.75,36.62,25.24,12.33,30.8,54.1,0,0.0
956,2,2026-08-12T19:00:00,149.52,32.82,67.15,30.67,26.99,13.65,30.1,65.9,0,0.0
957,2,2026-08-12T20:00:00,140.28,28.48,71.14,34.71,30.36,11.43,28.0,67.5,0,0.0
958,2,2026-08-12T21:00:00,43.3,9.13,21.85,11.91,8.86,3.94,28.4,17.5,0,0.0
959,2,2026-08-12T22:00:00,45.28,9.66,19.5,10.87,7.22,4.59,28.8,10.3,0,0.0
960,2,2026-08-12T23:00:00,49.06,9.46,20.42,11.41,7.95,4.12,28.4,23.0,0,0.0
961,2,2026-08-13T00:00:00,37.17,8.9,17.41,12.83,7.46,4.09,27.2,27.7,0,0.0
962,2,2026-08-13T01:00:00,43.31,10.2,19.83,12.68,8.79,4.23,27.6,18.2,0,0.0
963,2,2026-08-13T02:00:00,39.12,9.01,21.33,11.3,8.59,3.76,28.8,17.1,0,0.0
964,2,2026-08-13T03:00:00,46.75,8.59,21.23,11.4,7.57,4.55,30.2,23.2,0,0.0
965,2,2026-08-13T04:00:00,41.79,8.53,23.5,14.77,6.27,4.1,30.1,11.4,0,0.0
966,2,2026-08-13T05:00:00,47.61,8.32,20.64,10.75,7.46,4.09,31.7,16.8,0,0.0
967,2,2026-08-13T06:00:00,48.61,10.15,22.43,11.82,8.12,3.53,31.3,27.9,0,0.0
968,2,2026-08-13T07:00:00,158.33,31.74,84.81,41.69,24.38,13.86,32.6,69.2,0,0.0
969,2,2026-08-13T08:00:00,172.05,34.64,86.99,45.62,31.62,17.68,33.0,67.8,0,0.0
970,2,2026-08-13T09:00:00,186.14,36.41,102.02,44.56,31.62,17.01,34.0,72.5,0,0.0
971,2,2026-08-13T10:00:00,205.06,42.35,118.76,60.21,37.65,22.74,33.4,92.4,0,0.0
972,2,2026-08-13T11:00:00,225.91,43.29,117.56,55.84,34.12,18.15,34.7,96.0,0,0.0
973,2,2026-08-13T12:00:00,217.44,47.21,109.42,52.71,42.06,20.02,33.3,97.5,0,0.0
974,2,2026-08-13T13:00:00,206.69,43.6,109.59,58.36,36.46,18.39,31.7,92.0,0,0.0
975,2,2026-08-13T14:00:00,197.64,44.2,115.95,56.84,38.71,22.05,33.3,100.0,0,0.0
976,2,2026-08-13T15:00:00,227.06,39.91,124.3,53.99,41.28,19.82,31.5,100.0,0,0.0
977,2,2026-08-13T16:00:00,194.23,39.87,99.61,55.44,39.16,21.69,30.4,100.0,0,0.0
978,2,2026-08-13T17:00:00,175.96,42.86,99.67,57.08,45.07,20.32,29.7,100.0,0,0.0
979,2,2026-08-13T18:00:00,153.29,30.51,69.59,36.71,28.49,13.81,29.5,64.0,0,0.0
980,2,2026-08-13T19:00:00,162.96,30.91,69.01,42.17,23.16,11.42,31.3,69.6,0,0.0
981,2,2026-08-13T20:00:00,160.83,29.3,64.49,43.66,23.43,11.11,27.8,63.1,0,0.0
982,2,2026-08-13T21:00:00,47.08,7.88,17.65,11.68,7.99,4.0,27.3,20.4,0,0.0
983,2,2026-08-13T22:00:00,43.97,9.24,23.24,11.81,8.55,4.37,27.9,11.8,0,0.0
984,2,2026-08-13T23:00:00,41.33,8.72,22.36,10.29,8.41,4.05,27.9,18.5,0,0.0
985,2,2026-08-14T00:00:00,50.86,8.85,20.32,12.56,8.6,3.86,29.0,13.0,0,0.0
986,2,2026-08-14T01:00:00,47.0,9.14,22.48,12.58,8.23,3.47,29.4,16.1,0,0.0
987,2,2026-08-14T02:00:00,45.81,9.71,20.4,10.86,7.8,3.71,28.8,27.4,0,0.0
988,2,2026-08-14T03:00:00,41.28,8.15,20.82,12.23,8.01,4.6,28.9,20.6,0,0.0
989,2,2026-08-14T04:00:00,37.49,8.99,22.45,10.45,6.99,3.83,29.1,21.3,0,0.0
990,2,2026-08-14T05:00:00,43.28,8.66,23.45,12.88,7.67,4.21,31.5,27.6,0,0.0
991,2,2026-08-14T06:00:00,41.54,7.95,19.86,12.57,7.25,4.29,29.9,27.8,0,0.0
992,2,2026-08-14T07:00:00,147.54,31.01,87.5,45.62,28.3,13.72,31.8,76.1,0,0.0
993,2,2026-08-14T08:00:00,172.1,33.22,87.83,50.89,29.6,14.6,33.7,88.6,0,0.0
994,2,2026-08-14T09:00:00,168.82,35.87,98.67,50.58,32.31,15.35,32.2,83.2,0,0.0
995,2,2026-08-14T10:00:00,215.57,41.27,109.51,46.33,37.6,16.91,33.1,99.5,0,0.0
996,2,2026-08-14T11:00:00,226.99,39.3,111.61,56.49,32.91,18.78,34.8,97.8,0,0.0
997,2,2026-08-14T12:00:00,216.99,38.09,105.16,49.3,39.57,19.11,31.9,92.1,0,0.0
998,2,2026-08-14T13:00:00,204.44,47.79,104.46,50.05,35.1,18.24,34.1,99.0,0,0.0
999,2,2026-08-14T14:00:00,195.04,47.29,114.97,54.29,39.07,19.78,33.2,96.3,0,0.0
1000,2,2026-08-14T15:00:00,194.89,40.12,117.63,66.34,30.34,19.13,31.4,92.9,0,0.0
1001,2,2026-08-14T16:00:00,217.09,43.87,112.45,62.14,37.14,20.12,31.9,100.0,0,0.0
1002,2,2026-08-14T17:00:00,227.91,44.11,112.03,54.12,38.99,18.61,30.5,94.4,0,0.0
1003,2,2026-08-14T18:00:00,134.03,32.61,72.83,39.46,23.31,13.96,30.3,63.6,0,0.0
1004,2,2026-08-14T19:00:00,130.63,26.94,71.84,36.86,23.83,12.96,28.7,61.3,0,0.0
1005,2,2026-08-14T20:00:00,141.7,29.79,64.86,42.13,25.35,12.12,28.5,68.6,0,0.0
1006,2,2026-08-14T21:00:00,46.19,9.6,21.83,11.75,8.89,4.63,28.7,14.4,0,0.0
1007,2,2026-08-14T22:00:00,41.67,9.1,17.62,15.44,7.01,3.74,27.8,20.6,0,0.0
1008,2,2026-08-14T23:00:00,44.49,9.19,18.91,11.73,8.85,3.45,28.0,28.0,0,0.0
1009,2,2026-08-15T00:00:00,35.14,6.51,17.1,9.8,6.7,2.96,27.1,22.1,0,0.0
1010,2,2026-08-15T01:00:00,33.5,6.27,14.4,10.42,6.4,2.91,28.2,11.6,0,0.0
1011,2,2026-08-15T02:00:00,31.98,7.18,14.09,10.34,6.23,2.76,28.6,17.8,0,0.0
1012,2,2026-08-15T03:00:00,31.55,6.8,14.23,10.2,5.95,3.07,28.9,8.4,0,0.0
1013,2,2026-08-15T04:00:00,34.84,6.42,14.78,11.25,6.73,2.98,30.8,10.7,0,0.0
1014,2,2026-08-15T05:00:00,35.37,6.65,17.06,9.02,6.48,2.98,31.0,14.9,0,0.0
1015,2,2026-08-15T06:00:00,34.53,6.97,12.77,9.92,6.28,3.25,29.9,14.3,0,0.0
1016,2,2026-08-15T07:00:00,32.55,6.62,15.05,10.8,6.62,3.44,31.6,15.8,0,0.0
1017,2,2026-08-15T08:00:00,67.14,12.54,40.29,16.9,11.37,5.62,34.3,32.5,0,0.0
1018,2,2026-08-15T09:00:00,64.31,13.79,36.0,19.2,11.46,5.5,32.2,26.5,0,0.0
1019,2,2026-08-15T10:00:00,72.91,11.81,32.71,19.06,10.41,6.98,32.3,17.2,0,0.0
1020,2,2026-08-15T11:00:00,63.68,13.54,34.23,17.58,10.4,6.2,33.7,29.0,0,0.0
1021,2,2026-08-15T12:00:00,145.13,14.67,107.08,20.11,12.18,5.77,32.4,32.2,1,0.0
1022,2,2026-08-15T13:00:00,73.57,12.44,38.16,17.43,12.21,6.78,32.3,26.8,0,0.0
1023,2,2026-08-15T14:00:00,65.8,12.63,32.35,21.61,13.21,7.05,32.0,30.3,0,0.0
1024,2,2026-08-15T15:00:00,66.25,12.56,36.5,17.08,11.95,6.3,32.2,35.7,0,0.0
1025,2,2026-08-15T16:00:00,68.86,14.3,30.61,17.61,14.11,4.97,30.4,35.1,0,0.0
1026,2,2026-08-15T17:00:00,71.41,15.19,30.87,19.4,12.18,6.17,29.5,31.8,0,0.0
1027,2,2026-08-15T18:00:00,31.78,7.15,17.48,8.59,6.23,3.05,29.0,15.6,0,0.0
1028,2,2026-08-15T19:00:00,33.33,6.63,15.07,8.67,6.62,3.39,30.4,16.3,0,0.0
1029,2,2026-08-15T20:00:00,32.61,7.1,16.45,10.3,6.06,3.21,29.5,8.2,0,0.0
1030,2,2026-08-15T21:00:00,30.59,6.84,15.44,9.4,6.06,3.48,28.2,14.0,0,0.0
1031,2,2026-08-15T22:00:00,36.88,6.95,16.05,9.75,6.08,3.3,29.0,5.9,0,0.0
1032,2,2026-08-15T23:00:00,34.17,6.49,13.67,9.74,5.77,2.56,27.6,20.1,0,0.0
1033,2,2026-08-16T00:00:00,30.85,6.11,14.08,10.83,5.64,3.07,27.0,13.0,0,0.0
1034,2,2026-08-16T01:00:00,35.03,6.69,14.75,9.26,5.64,3.24,27.5,19.7,0,0.0
1035,2,2026-08-16T02:00:00,32.29,6.67,15.09,9.99,6.09,3.06,27.4,16.6,0,0.0
1036,2,2026-08-16T03:00:00,31.72,5.99,15.49,9.61,5.82,2.57,28.8,16.9,0,0.0
1037,2,2026-08-16T04:00:00,35.5,6.04,14.85,9.79,6.43,3.11,27.9,14.4,0,0.0
1038,2,2026-08-16T05:00:00,29.61,6.99,17.09,10.45,5.52,2.84,30.8,12.7,0,0.0
1039,2,2026-08-16T06:00:00,34.14,6.15,17.08,9.96,6.71,2.52,31.1,18.3,0,0.0
1040,2,2026-08-16T07:00:00,32.48,6.55,15.29,8.37,6.56,2.9,32.6,16.5,0,0.0
1041,2,2026-08-16T08:00:00,60.79,13.94,35.58,19.64,11.63,5.97,32.9,30.6,0,0.0
1042,2,2026-08-16T09:00:00,58.24,13.9,32.91,18.06,12.04,5.93,32.6,33.4,0,0.0
1043,2,2026-08-16T10:00:00,72.63,12.26,41.33,17.71,11.41,5.56,33.6,24.0,0,0.0
1044,2,2026-08-16T11:00:00,69.83,13.75,37.64,19.13,12.74,6.39,32.1,33.7,0,0.0
1045,2,2026-08-16T12:00:00,61.8,12.12,35.57,18.64,12.26,6.53,32.5,30.2,0,0.0
1046,2,2026-08-16T13:00:00,130.41,13.67,95.17,18.22,11.91,5.11,34.5,31.8,1,0.567
1047,2,2026-08-16T14:00:00,74.73,12.8,32.66,18.15,11.27,5.83,32.4,24.8,0,0.0
1048,2,2026-08-16T15:00:00,54.77,13.56,33.08,20.07,12.3,6.23,33.2,30.2,0,0.0
1049,2,2026-08-16T16:00:00,73.22,12.9,33.73,19.45,12.75,7.19,30.7,21.3,0,0.0
1050,2,2026-08-16T17:00:00,61.73,13.36,34.62,17.9,12.36,5.68,31.9,36.0,0,0.0
1051,2,2026-08-16T18:00:00,31.07,7.52,16.9,9.93,6.67,3.01,29.9,4.5,0,0.0
1052,2,2026-08-16T19:00:00,32.42,6.38,17.04,9.93,5.38,3.21,29.8,14.3,0,0.0
1053,2,2026-08-16T20:00:00,31.12,6.36,14.89,9.6,5.09,2.79,28.3,8.1,0,0.0
1054,2,2026-08-16T21:00:00,34.02,7.73,15.03,9.34,6.19,3.04,28.0,17.2,0,0.0
1055,2,2026-08-16T22:00:00,36.41,7.3,16.12,8.32,5.8,3.16,27.8,19.9,0,0.0
1056,2,2026-08-16T23:00:00,32.05,6.67,17.21,9.07,5.17,3.07,27.9,18.7,0,0.0
1057,2,2026-08-17T00:00:00,46.59,8.16,19.27,11.95,8.75,4.04,27.9,30.6,0,0.0
1058,2,2026-08-17T01:00:00,44.78,8.87,18.61,12.63,8.24,3.83,27.9,21.2,0,0.0
1059,2,2026-08-17T02:00:00,43.94,8.06,19.7,12.85,7.38,3.76,27.3,22.0,0,0.0
1060,2,2026-08-17T03:00:00,46.71,8.06,18.11,12.44,7.61,4.22,28.0,19.1,0,0.0
1061,2,2026-08-17T04:00:00,44.31,9.99,21.94,12.58,8.13,3.93,29.8,15.1,0,0.0
1062,2,2026-08-17T05:00:00,47.4,8.35,22.43,13.07,8.13,3.9,31.5,26.5,0,0.0
1063,2,2026-08-17T06:00:00,42.44,10.47,21.63,11.33,7.53,4.02,31.1,24.3,0,0.0
1064,2,2026-08-17T07:00:00,157.35,31.86,82.15,43.83,26.01,14.39,32.4,73.5,0,0.0
1065,2,2026-08-17T08:00:00,174.26,32.19,74.92,41.03,27.59,15.01,33.6,77.4,0,0.0
1066,2,2026-08-17T09:00:00,159.46,37.41,101.11,45.44,32.72,16.91,33.4,82.4,0,0.0
1067,2,2026-08-17T10:00:00,190.71,43.03,120.61,58.67,35.12,20.41,33.2,95.4,0,0.0
1068,2,2026-08-17T11:00:00,174.87,41.8,124.98,50.95,36.77,18.04,33.0,87.6,0,0.0
1069,2,2026-08-17T12:00:00,215.02,42.78,119.35,56.71,35.72,18.77,35.5,81.6,0,0.0
1070,2,2026-08-17T13:00:00,230.34,41.24,121.89,57.02,44.08,17.59,32.2,85.3,0,0.0
1071,2,2026-08-17T14:00:00,222.21,40.55,102.63,65.97,40.31,14.78,30.6,100.0,0,0.0
1072,2,2026-08-17T15:00:00,213.51,44.28,101.75,64.3,34.94,21.64,31.8,93.2,0,0.0
1073,2,2026-08-17T16:00:00,251.89,49.97,100.53,54.05,42.65,17.4,30.7,89.8,0,0.0
1074,2,2026-08-17T17:00:00,222.01,47.24,104.68,59.03,37.16,20.23,30.2,96.4,0,0.0
1075,2,2026-08-17T18:00:00,470.67,33.78,65.85,43.29,25.15,12.1,28.6,57.6,1,0.5971
1076,2,2026-08-17T19:00:00,136.82,29.83,55.59,43.29,25.87,13.72,28.8,63.5,0,0.0
1077,2,2026-08-17T20:00:00,132.82,27.73,73.32,36.44,28.46,13.52,27.9,69.7,0,0.0
1078,2,2026-08-17T21:00:00,39.53,9.24,20.57,11.65,7.63,3.91,28.8,24.0,0,0.0
1079,2,2026-08-17T22:00:00,42.27,9.5,20.65,10.56,8.64,3.87,28.3,14.4,0,0.0
1080,2,2026-08-17T23:00:00,40.96,9.38,15.85,12.93,6.63,4.54,27.1,21.4,0,0.0
1081,2,2026-08-18T00:00:00,45.02,9.72,20.28,11.13,7.38,4.53,27.8,14.0,0,0.0
1082,2,2026-08-18T01:00:00,46.24,8.13,19.86,11.43,8.06,4.07,29.2,18.2,0,0.0
1083,2,2026-08-18T02:00:00,54.22,8.56,17.36,11.37,7.1,4.11,27.9,18.1,0,0.0
1084,2,2026-08-18T03:00:00,41.87,8.28,19.23,11.26,6.45,4.44,28.0,28.0,0,0.0
1085,2,2026-08-18T04:00:00,42.43,8.05,20.08,10.11,8.31,4.04,29.3,21.8,0,0.0
1086,2,2026-08-18T05:00:00,49.94,9.13,22.43,12.86,8.75,3.44,31.3,27.2,0,0.0
1087,2,2026-08-18T06:00:00,47.85,9.99,22.34,14.32,7.94,3.57,30.8,22.7,0,0.0
1088,2,2026-08-18T07:00:00,283.2,34.51,193.41,47.86,28.16,13.77,32.2,66.8,1,0.5993
1089,2,2026-08-18T08:00:00,136.01,32.53,81.31,43.28,29.63,13.91,31.5,77.6,0,0.0
1090,2,2026-08-18T09:00:00,178.72,31.18,104.19,49.83,28.68,15.72,33.8,79.0,0,0.0
1091,2,2026-08-18T10:00:00,185.35,42.38,119.08,55.16,40.84,20.11,35.0,90.3,0,0.0
1092,2,2026-08-18T11:00:00,230.28,47.12,123.37,61.54,35.11,17.72,32.6,100.0,0,0.0
1093,2,2026-08-18T12:00:00,195.85,40.27,111.38,63.36,41.78,17.77,33.4,99.0,0,0.0
1094,2,2026-08-18T13:00:00,190.58,44.95,112.32,53.22,39.85,20.35,32.4,93.7,0,0.0
1095,2,2026-08-18T14:00:00,197.56,43.67,111.78,56.68,39.18,20.58,31.9,92.7,0,0.0
1096,2,2026-08-18T15:00:00,161.91,41.5,108.4,55.46,39.52,20.99,32.0,89.7,0,0.0
1097,2,2026-08-18T16:00:00,211.94,45.32,117.2,64.91,42.63,16.72,30.9,89.1,0,0.0
1098,2,2026-08-18T17:00:00,202.2,41.73,87.17,68.73,36.18,18.97,31.0,100.0,0,0.0
1099,2,2026-08-18T18:00:00,150.47,32.14,71.81,34.9,26.97,11.94,29.4,59.6,0,0.0
1100,2,2026-08-18T19:00:00,162.97,28.99,64.17,42.85,25.23,13.67,29.3,72.4,0,0.0
1101,2,2026-08-18T20:00:00,134.3,29.61,70.91,36.66,24.09,12.02,29.2,60.7,0,0.0
1102,2,2026-08-18T21:00:00,45.0,9.59,19.37,12.67,8.99,3.95,27.9,22.4,0,0.0
1103,2,2026-08-18T22:00:00,48.74,8.74,20.41,14.73,8.43,3.97,27.6,18.2,0,0.0
1104,2,2026-08-18T23:00:00,37.32,8.65,17.58,11.51,8.69,3.91,28.8,21.0,0,0.0
1105,2,2026-08-19T00:00:00,42.39,9.12,20.87,12.02,8.57,3.98,27.3,24.5,0,0.0
1106,2,2026-08-19T01:00:00,42.08,7.74,19.44,10.16,7.32,4.01,27.7,21.9,0,0.0
1107,2,2026-08-19T02:00:00,41.55,8.79,21.27,12.14,9.55,3.64,29.8,16.0,0,0.0
1108,2,2026-08-19T03:00:00,46.16,9.19,21.08,12.69,8.74,3.8,29.7,15.7,0,0.0
1109,2,2026-08-19T04:00:00,50.47,7.7,21.14,12.44,8.17,3.38,29.0,17.9,0,0.0
1110,2,2026-08-19T05:00:00,38.76,8.28,23.88,12.94,7.77,3.84,29.7,21.2,0,0.0
1111,2,2026-08-19T06:00:00,46.85,9.1,20.25,12.88,7.8,4.05,29.5,26.6,0,0.0
1112,2,2026-08-19T07:00:00,174.23,31.48,82.62,39.07,28.39,13.61,32.0,61.0,0,0.0
1113,2,2026-08-19T08:00:00,168.18,32.08,94.83,47.44,28.99,14.57,32.8,81.6,0,0.0
1114,2,2026-08-19T09:00:00,176.96,36.15,93.44,54.57,27.83,14.23,32.5,88.7,0,0.0
1115,2,2026-08-19T10:00:00,234.96,39.31,115.8,55.05,35.88,18.74,33.4,100.0,0,0.0
1116,2,2026-08-19T11:00:00,208.88,45.02,109.39,52.58,37.62,21.7,33.0,100.0,0,0.0
1117,2,2026-08-19T12:00:00,236.31,50.1,102.31,65.13,43.27,18.3,33.3,88.1,0,0.0
1118,2,2026-08-19T13:00:00,211.36,47.01,117.98,59.7,33.75,20.06,32.5,97.0,0,0.0
1119,2,2026-08-19T14:00:00,196.56,44.85,106.02,59.84,38.53,18.55,31.7,95.7,0,0.0
1120,2,2026-08-19T15:00:00,228.64,37.94,118.39,59.95,43.39,21.32,31.4,90.0,0,0.0
1121,2,2026-08-19T16:00:00,193.78,45.18,105.32,54.48,33.59,18.95,29.9,93.3,0,0.0
1122,2,2026-08-19T17:00:00,219.5,41.3,97.7,50.52,41.14,17.23,30.9,92.1,0,0.0
1123,2,2026-08-19T18:00:00,142.19,29.55,66.59,32.97,26.25,13.78,29.0,53.3,0,0.0
1124,2,2026-08-19T19:00:00,147.44,27.78,64.86,43.05,24.53,12.02,29.3,57.6,0,0.0
1125,2,2026-08-19T20:00:00,128.45,30.71,61.68,39.12,25.88,11.91,28.6,66.2,0,0.0
1126,2,2026-08-19T21:00:00,45.92,9.61,20.42,11.82,9.41,3.93,25.6,26.8,0,0.0
1127,2,2026-08-19T22:00:00,45.18,8.72,19.93,11.61,8.23,3.88,27.3,17.9,0,0.0
1128,2,2026-08-19T23:00:00,43.24,8.27,22.14,12.76,8.54,4.49,27.1,22.1,0,0.0
1129,2,2026-08-20T00:00:00,46.08,8.48,20.08,13.89,8.37,3.91,28.5,13.4,0,0.0
1130,2,2026-08-20T01:00:00,45.15,9.62,18.64,12.35,7.72,4.15,27.4,15.3,0,0.0
1131,2,2026-08-20T02:00:00,38.41,9.63,18.51,13.95,7.67,3.79,27.1,15.4,0,0.0
1132,2,2026-08-20T03:00:00,43.19,8.91,24.99,13.03,8.12,3.55,29.8,14.3,0,0.0
1133,2,2026-08-20T04:00:00,43.58,10.32,18.53,11.95,8.26,4.5,28.0,21.6,0,0.0
1134,2,2026-08-20T05:00:00,52.37,9.84,23.26,13.48,8.12,3.64,28.2,17.2,0,0.0
1135,2,2026-08-20T06:00:00,46.82,9.15,20.76,12.34,7.23,3.76,29.9,21.4,0,0.0
1136,2,2026-08-20T07:00:00,145.2,33.62,81.14,49.33,26.4,13.99,32.1,67.5,0,0.0
1137,2,2026-08-20T08:00:00,186.41,33.54,83.11,49.14,24.68,14.07,32.4,69.4,0,0.0
1138,2,2026-08-20T09:00:00,180.62,34.83,93.64,47.78,27.69,14.58,32.0,83.6,0,0.0
1139,2,2026-08-20T10:00:00,218.91,47.41,113.26,60.69,30.35,17.09,33.5,91.7,0,0.0
1140,2,2026-08-20T11:00:00,173.49,47.08,119.38,59.13,37.68,21.27,33.5,91.5,0,0.0
1141,2,2026-08-20T12:00:00,212.14,47.83,103.82,45.61,42.11,21.87,33.3,89.7,0,0.0
1142,2,2026-08-20T13:00:00,222.45,38.36,109.18,56.6,43.2,17.23,32.3,91.2,0,0.0
1143,2,2026-08-20T14:00:00,208.81,44.78,105.4,62.97,35.21,19.64,32.6,91.4,0,0.0
1144,2,2026-08-20T15:00:00,210.29,42.2,108.36,48.46,39.17,20.62,31.3,90.9,0,0.0
1145,2,2026-08-20T16:00:00,226.66,38.42,93.28,61.01,31.78,20.05,30.2,97.4,0,0.0
1146,2,2026-08-20T17:00:00,227.11,44.09,86.86,54.53,35.6,18.6,29.7,97.8,0,0.0
1147,2,2026-08-20T18:00:00,159.43,28.88,74.13,40.15,23.3,12.64,30.3,63.5,0,0.0
1148,2,2026-08-20T19:00:00,148.61,34.33,55.72,42.81,24.89,14.74,28.6,64.4,0,0.0
1149,2,2026-08-20T20:00:00,135.26,28.7,69.93,46.23,26.01,15.16,29.1,57.7,0,0.0
1150,2,2026-08-20T21:00:00,44.16,21.04,19.98,12.2,8.44,3.53,26.2,16.5,1,0.0
1151,2,2026-08-20T22:00:00,46.25,8.46,20.5,12.16,8.57,4.15,25.6,21.4,0,0.0
1152,2,2026-08-20T23:00:00,49.15,9.28,20.67,10.85,8.04,4.16,27.0,23.8,0,0.0
1153,2,2026-08-21T00:00:00,45.65,8.87,21.96,13.08,8.14,4.4,26.0,24.6,0,0.0
1154,2,2026-08-21T01:00:00,43.69,8.68,20.96,11.21,8.85,4.01,27.0,26.6,0,0.0
1155,2,2026-08-21T02:00:00,42.21,9.78,18.3,12.61,8.29,4.31,28.4,25.2,0,0.0
1156,2,2026-08-21T03:00:00,46.24,9.06,21.39,13.43,7.12,3.98,29.5,18.6,0,0.0
1157,2,2026-08-21T04:00:00,39.51,8.66,20.66,13.31,6.44,4.44,28.9,13.3,0,0.0
1158,2,2026-08-21T05:00:00,40.3,8.84,20.54,11.42,7.48,4.16,31.0,32.6,0,0.0
1159,2,2026-08-21T06:00:00,40.39,9.2,21.66,12.64,7.65,4.45,32.0,18.0,0,0.0
1160,2,2026-08-21T07:00:00,164.15,28.92,87.01,38.92,29.99,13.9,31.2,68.9,0,0.0
1161,2,2026-08-21T08:00:00,174.13,37.38,79.22,49.09,28.4,13.15,32.2,79.8,0,0.0
1162,2,2026-08-21T09:00:00,180.96,35.34,87.32,49.85,31.49,15.14,32.2,81.1,0,0.0
1163,2,2026-08-21T10:00:00,194.41,41.6,134.16,66.81,36.77,15.39,33.7,92.0,0,0.0
1164,2,2026-08-21T11:00:00,211.16,41.52,111.91,62.71,38.11,20.0,33.9,96.0,0,0.0
1165,2,2026-08-21T12:00:00,198.27,44.71,94.04,63.47,37.55,17.9,30.8,98.7,0,0.0
